17024	18235	2784	147
17853	17024	1342	46
17024	17853	1465	46
17985	17024	4961	124
17024	17985	3133	124
19010	17024	8154	192
17024	19010	7002	192
19012	17024	9148	213
17024	19012	7034	213
17220	17024	1335	46
17024	17220	2168	46
17349	17024	3487	92
17024	17349	803	92
19143	17024	8796	206
17024	19143	4821	206
18504	17024	8425	198
17024	18504	8066	198
18505	17024	8551	201
17024	18505	8811	201
17352	17024	3975	103
17024	17352	4809	103
19023	17024	8592	201
17024	19023	6364	201
18512	17024	8689	204
17024	18512	8636	204
17363	17024	3625	95
17024	17363	574	95
17112	17024	1287	45
17024	17112	-1162	45
19422	17024	8369	197
17024	19422	9202	197
18403	17024	9022	211
17024	18403	9164	211
19428	17024	8338	196
17024	19428	7155	196
17509	17024	5340	132
17024	17509	3732	132
17772	17024	3923	101
17024	17772	2403	101
19053	17024	9340	218
17024	19053	10173	218
17007	17024	556	29
17024	17007	-2279	29
17522	17024	4724	119
17024	17522	3594	119
18421	17024	9807	228
17024	18421	10341	228
18425	17024	10654	246
17024	18425	8055	246
18938	17024	8965	209
17024	18938	4582	209
0	19078	295	46
1	19078	295	46
19078	1	2160	46
2	19078	295	46
19078	2	2160	46
3	19078	295	46
19078	3	2160	46
4	19078	295	46
19078	4	2160	46
5	19078	295	46
19078	5	2160	46
6	19078	295	46
19078	6	2160	46
7	19078	295	46
19078	7	2160	46
8	19078	295	46
19078	8	2160	46
9	19078	295	46
19078	9	2160	46
19078	10	2160	46
19335	19078	113	42
19078	19335	1272	42
18955	19078	1373	69
19078	18955	-780	69
19086	19078	-1662	4
19078	19086	-1709	4
18067	19078	2583	95
19078	18067	3989	95
17941	19078	5884	166
19078	17941	5166	166
17557	19078	1784	78
19078	17557	771	78
18072	19078	3658	118
19078	18072	4869	118
18337	19078	6516	179
19078	18337	6859	179
17059	19078	8548	223
19078	17059	6848	223
17061	19078	7018	190
19078	17061	6820	190
18087	19078	2450	92
19078	18087	311	92
17832	19078	5815	164
19078	17832	4318	164
18344	19078	5038	147
19078	18344	5482	147
19115	19078	-162	36
19078	19115	-406	36
19501	19078	2846	100
19078	19501	1460	100
16685	19078	10921	273
19078	16685	10718	273
17071	19078	8462	221
19078	17071	7431	221
15537	19078	10792	271
19078	15537	11514	271
16689	19078	9962	253
19078	16689	9665	253
17841	19078	8821	228
19078	17841	5675	228
17972	19078	4089	127
19078	17972	2001	127
19125	19078	-882	21
19078	19125	-3716	21
19130	19078	-1099	16
19078	19130	-391	16
18619	19078	8880	230
19078	18619	6051	230
18235	19078	3883	123
19078	18235	1645	123
17853	19078	7386	198
19078	17853	8540	198
17985	19078	5496	157
19078	17985	4700	157
19010	19078	-1104	16
19078	19010	-1225	16
19012	19078	-501	29
19078	19012	-1583	29
17220	19078	9414	241
19078	17220	11278	241
17349	19078	3843	122
19078	17349	2190	122
19143	19078	-1333	11
19078	19143	-4277	11
18504	19078	7146	193
19078	18504	7818	193
18505	19078	7109	192
19078	18505	8400	192
17352	19078	3140	107
19078	17352	5004	107
19023	19078	-1561	6
19078	19023	-2758	6
18512	19078	6881	187
19078	18512	7859	187
17363	19078	3490	114
19078	17363	1469	114
17112	19078	5733	162
19078	17112	4313	162
19422	19078	-312	33
19078	19422	1551	33
18403	19078	7276	195
19078	18403	8449	195
19428	19078	-718	24
19078	19428	-870	24
17509	19078	1186	65
19078	17509	609	65
17772	19078	8565	223
19078	17772	8076	223
19053	19078	200	44
19078	19053	2064	44
17007	19078	5869	165
19078	17007	4064	165
17522	19078	2719	98
19078	17522	2619	98
18421	19078	8089	213
19078	18421	9654	213
18425	19078	7296	196
19078	18425	5729	196
18938	19078	1151	64
19078	18938	-2200	64
0	19335	-524	3
1	19335	-524	3
19335	1	181	3
2	19335	-524	3
19335	2	181	3
3	19335	-524	3
19335	3	181	3
4	19335	-524	3
19335	4	181	3
5	19335	-524	3
19335	5	181	3
6	19335	-524	3
19335	6	181	3
7	19335	-524	3
19335	7	181	3
8	19335	-524	3
19335	8	181	3
9	19335	-524	3
19335	9	181	3
19335	10	181	3
18955	19335	2397	66
19335	18955	-914	66
19086	19335	1136	39
19335	19086	-68	39
18067	19335	3566	91
19335	18067	3814	91
17941	19335	5694	137
19335	17941	3817	137
17557	19335	964	35
19335	17557	-1206	35
18072	19335	4649	114
19335	18072	4702	114
18337	19335	7508	176
19335	18337	6693	176
17059	19335	7728	180
19335	17059	4869	180
17061	19335	6274	149
19335	17061	4918	149
18087	19335	2710	73
19335	18087	-586	73
17832	19335	5625	135
19335	17832	2970	135
18344	19335	6029	144
19335	18344	5315	144
19115	19335	2487	68
19335	19115	1085	68
19501	19335	2485	68
19335	19501	-58	68
16685	19335	10276	235
19335	16685	8914	235
17071	19335	7642	178
19335	17071	5453	178
15537	19335	10146	232
19335	15537	9710	232
16689	19335	9317	214
19335	16689	7861	214
17841	19335	8001	186
19335	17841	3697	186
17972	19335	3899	98
19335	17972	653	98
19125	19335	2133	60
19335	19125	-1859	60
19130	19335	1916	56
19335	19130	1465	56
18619	19335	8690	201
19335	18619	4703	201
18235	19335	4579	113
19335	18235	1183	113
17853	19335	7196	169
19335	17853	7192	169
17985	19335	5306	128
19335	17985	3352	128
19010	19335	1136	39
19335	19010	-142	39
19012	19335	2130	60
19335	19012	-110	60
17220	19335	8594	199
19335	17220	9300	199
17349	19335	3443	88
19335	17349	632	88
19143	19335	1778	53
19335	19143	-2323	53
18504	19335	8137	189
19335	18504	7652	189
18505	19335	8101	188
19335	18505	8233	188
17352	19335	2739	73
19335	17352	3446	73
19023	19335	1574	48
19335	19023	-780	48
18512	19335	7873	183
19335	18512	7693	183
17363	19335	3089	81
19335	17363	-88	81
17112	19335	5097	124
19335	17112	2519	124
19422	19335	1675	51
19335	19422	2381	51
18403	19335	8267	192
19335	18403	8282	192
19428	19335	1320	43
19335	19428	10	43
17509	19335	503	25
19335	17509	-1231	25
17772	19335	8374	194
19335	17772	6728	194
19053	19335	2732	73
19335	19053	3439	73
17007	19335	5049	123
19335	17007	2086	123
17522	19335	1899	55
19335	17522	641	55
18421	19335	9081	209
19335	18421	9487	209
18425	19335	8288	192
19335	18425	5562	192
18938	19335	3080	81
19335	18938	-1428	81
0	18955	-732	70
1	18955	-732	70
18955	1	3285	70
2	18955	-732	70
18955	2	3285	70
3	18955	-732	70
18955	3	3285	70
4	18955	-732	70
18955	4	3285	70
5	18955	-732	70
18955	5	3285	70
6	18955	-732	70
18955	6	3285	70
7	18955	-732	70
18955	7	3285	70
8	18955	-732	70
18955	8	3285	70
9	18955	-732	70
18955	9	3285	70
18955	10	3285	70
19086	18955	-704	71
18955	19086	1402	71
18067	18955	-2676	28
18955	18067	883	28
17941	18955	1712	122
18955	17941	3147	122
17557	18955	756	102
18955	17557	1897	102
18072	18955	-1734	48
18955	18072	1631	48
18337	18955	1124	110
18955	18337	3621	110
17059	18955	4665	186
18955	17059	5119	186
17061	18955	2845	147
18955	17061	4802	147
18087	18955	-2809	25
18955	18087	-2794	25
17832	18955	1113	109
18955	17832	1770	109
18344	18955	-354	78
18955	18344	2243	78
19115	18955	-1530	53
18955	19115	379	53
19501	18955	-245	80
18955	19501	523	80
16685	18955	8537	269
18955	16685	10488	269
17071	18955	5838	211
18955	17071	6961	211
15537	18955	9445	288
18955	15537	12322	288
16689	18955	8201	261
18955	16689	10059	261
17841	18955	4741	187
18955	17841	3750	187
17972	18955	-384	77
18955	17972	-319	77
19125	18955	-1289	58
18955	19125	-1969	58
19130	18955	-1305	58
18955	19130	1556	58
18619	18955	3800	167
18955	18619	3125	167
18235	18955	-1376	56
18955	18235	-1460	56
17853	18955	3213	154
18955	17853	6522	154
17985	18955	416	95
18955	17985	1774	95
19010	18955	-1540	53
18955	19010	492	53
19012	18955	-1503	53
18955	19012	-431	53
17220	18955	6789	231
18955	17220	10808	231
17349	18955	3234	155
18955	17349	3736	155
19143	18955	-1196	60
18955	19143	-1986	60
18504	18955	1753	123
18955	18504	4580	123
18505	18955	1717	122
18955	18505	5162	122
17352	18955	2531	140
18955	17352	6549	140
19023	18955	-981	65
18955	19023	-23	65
18512	18955	1488	118
18955	18512	4621	118
17363	18955	2881	147
18955	17363	3015	147
17112	18955	2499	139
18955	17112	3234	139
19422	18955	-2332	36
18955	19422	1686	36
18403	18955	1883	126
18955	18403	5211	126
19428	18955	-1926	44
18955	19428	76	44
17509	18955	294	92
18955	17509	1872	92
17772	18955	3720	165
18955	17772	5386	165
19053	18955	-1374	56
18955	19053	2644	56
17007	18955	4602	184
18955	17007	4952	184
17522	18955	340	93
18955	17522	2395	93
18421	18955	2697	143
18955	18421	6416	143
18425	18955	1904	126
18955	18425	2490	126
18938	18955	-2307	36
18955	18938	-3504	36
0	19086	113	43
1	19086	113	43
19086	1	2024	43
2	19086	113	43
19086	2	2024	43
3	19086	113	43
19086	3	2024	43
4	19086	113	43
19086	4	2024	43
5	19086	113	43
19086	5	2024	43
6	19086	113	43
19086	6	2024	43
7	19086	113	43
19086	7	2024	43
8	19086	113	43
19086	8	2024	43
9	19086	113	43
19086	9	2024	43
19086	10	2024	43
18067	19086	2612	96
19086	18067	4065	96
17941	19086	5701	163
19086	17941	5030	163
17557	19086	1601	75
19086	17557	635	75
18072	19086	3686	119
19086	18072	4945	119
18337	19086	6545	181
19086	18337	6935	181
17059	19086	8366	220
19086	17059	6712	220
17061	19086	6835	187
19086	17061	6684	187
18087	19086	2479	94
19086	18087	386	94
17832	19086	5632	161
19086	17832	4183	161
18344	19086	5066	149
19086	18344	5557	149
19115	19086	-33	40
19086	19115	-230	40
19501	19086	2663	98
19086	19501	1325	98
16685	19086	10739	271
19086	16685	10582	271
17071	19086	8279	218
19086	17071	7296	218
15537	19086	10609	268
19086	15537	11378	268
16689	19086	9780	250
19086	16689	9529	250
17841	19086	8638	226
19086	17841	5539	226
17972	19086	3907	124
19086	17972	1865	124
19125	19086	-752	24
19086	19125	-3540	24
19130	19086	-969	20
19086	19130	-214	20
18619	19086	8697	227
19086	18619	5915	227
18235	19086	3911	124
19086	18235	1721	124
17853	19086	7203	195
19086	17853	8404	195
17985	19086	5314	154
19086	17985	4564	154
19010	19086	-1075	17
19086	19010	-1149	17
19012	19086	-372	32
19086	19012	-1407	32
17220	19086	9231	238
19086	17220	11142	238
17349	19086	3660	119
19086	17349	2054	119
19143	19086	-1204	15
19086	19143	-4101	15
18504	19086	7174	194
19086	18504	7894	194
18505	19086	7138	193
19086	18505	8476	193
17352	19086	2957	104
19086	17352	4868	104
19023	19086	-1432	10
19086	19023	-2582	10
18512	19086	6910	189
19086	18512	7935	189
17363	19086	3307	111
19086	17363	1334	111
17112	19086	5550	159
19086	17112	4178	159
19422	19086	-283	34
19086	19422	1627	34
18403	19086	7304	197
19086	18403	8525	197
19428	19086	-689	26
19086	19428	-794	26
17509	19086	1003	62
19086	17509	474	62
17772	19086	8382	220
19086	17772	7940	220
19053	19086	329	48
19086	19053	2240	48
17007	19086	5686	162
19086	17007	3928	162
17522	19086	2536	95
19086	17522	2483	95
18421	19086	8118	214
19086	18421	9729	214
18425	19086	7325	197
19086	18425	5804	197
18938	19086	1179	66
19086	18938	-2124	66
0	18067	3996	95
1	18067	3996	95
18067	1	4454	95
2	18067	3996	95
18067	2	4454	95
3	18067	3996	95
18067	3	4454	95
4	18067	3996	95
18067	4	4454	95
5	18067	3996	95
18067	5	4454	95
6	18067	3996	95
18067	6	4454	95
7	18067	3996	95
18067	7	4454	95
8	18067	3996	95
18067	8	4454	95
9	18067	3996	95
18067	9	4454	95
18067	10	4454	95
17941	18067	5056	118
18067	17941	2931	118
17557	18067	5179	120
18067	17557	2760	120
18072	18067	624	23
18067	18072	430	23
18337	18067	3483	84
18067	18337	2420	84
17059	18067	8009	181
18067	17059	4902	181
17061	18067	6189	142
18067	17061	4586	142
18087	18067	555	21
18067	18087	-2989	21
17832	18067	4378	103
18067	17832	1476	103
18344	18067	2005	52
18067	18344	1042	52
19115	18067	3239	79
18067	19115	1589	79
19501	18067	3241	79
18067	19501	450	79
16685	18067	11933	265
18067	16685	10324	265
17071	18067	9234	207
18067	17071	6797	207
15537	18067	12842	285
18067	15537	12158	285
16689	18067	11598	258
18067	16689	9895	258
17841	18067	8085	183
18067	17841	3534	183
17972	18067	3057	75
18067	17972	-437	75
19125	18067	3480	84
18067	19125	-759	84
19130	18067	3464	84
18067	19130	2766	84
18619	18067	7066	161
18067	18619	2830	161
18235	18067	1804	48
18067	18235	-1838	48
17853	18067	6557	150
18067	17853	6306	150
17985	18067	3682	88
18067	17985	1479	88
19010	18067	3229	79
18067	19010	1702	79
19012	18067	3266	79
18067	19012	778	79
17220	18067	10185	228
18067	17220	10644	228
17349	18067	7180	163
18067	17349	4121	163
19143	18067	3573	86
18067	19143	-777	86
18504	18067	4112	97
18067	18504	3379	97
18505	18067	4076	97
18067	18505	3961	97
17352	18067	6477	148
18067	17352	6935	148
19023	18067	3788	91
18067	19023	1185	91
18512	18067	3848	92
18067	18512	3420	92
17363	18067	6827	156
18067	17363	3401	156
17112	18067	5941	137
18067	17112	3116	137
19422	18067	2437	62
18067	19422	2895	62
18403	18067	4242	100
18067	18403	4010	100
19428	18067	2843	70
18067	19428	1285	70
17509	18067	5024	117
18067	17509	3041	117
17772	18067	6986	159
18067	17772	5091	159
19053	18067	3358	81
18067	19053	3817	81
17007	18067	8090	183
18067	17007	4879	183
17522	18067	3827	91
18067	17522	2322	91
18421	18067	5056	118
18067	18421	5214	118
18425	18067	4263	101
18067	18425	1289	101
18938	18067	2245	57
18067	18938	-2512	57
0	17941	3765	136
1	17941	3765	136
17941	1	6348	136
2	17941	3765	136
17941	2	6348	136
3	17941	3765	136
17941	3	6348	136
4	17941	3765	136
17941	4	6348	136
5	17941	3765	136
17941	5	6348	136
6	17941	3765	136
17941	6	6348	136
7	17941	3765	136
17941	7	6348	136
8	17941	3765	136
17941	8	6348	136
9	17941	3765	136
17941	9	6348	136
17941	10	6348	136
17557	17941	2692	113
17941	17557	2398	113
18072	17941	4014	141
17941	18072	5944	141
18337	17941	6592	196
17941	18337	7654	196
17059	17941	667	69
17941	17059	-314	69
17061	17941	-1147	30
17941	17061	-626	30
18087	17941	2016	98
17941	18087	595	98
17832	17941	-1199	29
17941	17832	-1977	29
18344	17941	3662	133
17941	18344	4824	133
19115	17941	5243	167
17941	19115	5718	167
19501	17941	1003	76
17941	19501	337	76
16685	17941	4596	153
17941	16685	5111	153
17071	17941	1897	96
17941	17071	1584	96
15537	17941	5504	173
17941	15537	6945	173
16689	17941	4260	146
17941	16689	4682	146
17841	17941	564	67
17941	17841	-1862	67
17972	17941	-485	44
17941	17972	-1855	44
19125	17941	5485	172
17941	19125	3369	172
19130	17941	5469	172
17941	19130	6895	172
18619	17941	2496	108
17941	18619	386	108
18235	17941	1342	84
17941	18235	-176	84
17853	17941	-963	34
17941	17853	909	34
17985	17941	250	60
17941	17985	172	60
19010	17941	5030	163
17941	19010	5627	163
19012	17941	5271	168
17941	19012	4907	168
17220	17941	2848	116
17941	17220	5431	116
17349	17941	4255	146
17941	17349	3321	146
19143	17941	5577	174
17941	19143	3352	174
18504	17941	3698	134
17941	18504	5090	134
18505	17941	3825	137
17941	18505	5834	137
17352	17941	3990	140
17941	17352	6573	140
19023	17941	5468	172
17941	19023	4990	172
18512	17941	3963	140
17941	18512	5660	140
17363	17941	4340	148
17941	17363	3039	148
17112	17941	206	59
17941	17112	-494	59
19422	17941	4442	150
17941	19422	7025	150
18403	17941	4296	147
17941	18403	6188	147
19428	17941	4848	159
17941	19428	5415	159
17509	17941	2975	119
17941	17509	3117	119
17772	17941	375	63
17941	17772	606	63
19053	17941	5413	171
17941	19053	7996	171
17007	17941	1745	92
17941	17007	659	92
17522	17941	1348	84
17941	17522	1968	84
18421	17941	5081	164
17941	18421	7364	164
18425	17941	5943	182
17941	18425	5094	182
18938	17941	4859	159
17941	18938	2226	159
0	17557	-1181	36
1	17557	-1181	36
17557	1	1696	36
2	17557	-1181	36
17557	2	1696	36
3	17557	-1181	36
17557	3	1696	36
4	17557	-1181	36
17557	4	1696	36
5	17557	-1181	36
17557	5	1696	36
6	17557	-1181	36
17557	6	1696	36
7	17557	-1181	36
17557	7	1696	36
8	17557	-1181	36
17557	8	1696	36
9	17557	-1181	36
17557	9	1696	36
17557	10	1696	36
18072	17557	3843	144
17557	18072	6067	144
18337	17557	6701	205
17557	18337	8058	205
17059	17557	4303	153
17557	17059	3616	153
17061	17557	2849	122
17557	17061	3665	122
18087	17557	1746	99
17557	18087	620	99
17832	17557	2569	116
17557	17832	2085	116
18344	17557	5223	173
17557	18344	6680	173
19115	17557	1987	104
17557	19115	2756	104
19501	17557	-939	41
17557	19501	-1311	41
16685	17557	6851	208
17557	16685	7660	208
17071	17557	4217	152
17557	17071	4199	152
15537	17557	6721	205
17557	15537	8456	205
16689	17557	5892	187
17557	16689	6608	187
17841	17557	4576	159
17557	17841	2443	159
17972	17557	1617	96
17557	17972	542	96
19125	17557	1632	96
17557	19125	-188	96
19130	17557	1415	91
17557	19130	3136	91
18619	17557	6482	200
17557	18619	4666	200
18235	17557	3355	133
17557	18235	2131	133
17853	17557	3899	145
17557	17853	6067	145
17985	17557	3098	128
17557	17985	3314	128
19010	17557	635	75
17557	19010	1528	75
19012	17557	1629	96
17557	19012	1560	96
17220	17557	5168	172
17557	17220	8046	172
17349	17557	226	66
17557	17349	-412	66
19143	17557	1278	89
17557	19143	-652	89
18504	17557	6718	205
17557	18504	8404	205
18505	17557	6844	208
17557	18505	9148	208
17352	17557	-476	51
17557	17352	2401	51
19023	17557	1073	84
17557	19023	890	84
18512	17557	6982	211
17557	18512	8974	211
17363	17557	-126	58
17557	17363	-1133	58
17112	17557	1672	97
17557	17112	1266	97
19422	17557	1174	86
17557	19422	4052	86
18403	17557	7455	221
17557	18403	9641	221
19428	17557	819	79
17557	19428	1681	79
17509	17557	-1926	20
17557	17509	-1489	20
17772	17557	5078	170
17557	17772	5603	170
19053	17557	2232	109
17557	19053	5109	109
17007	17557	1624	96
17557	17007	832	96
17522	17557	-1525	28
17557	17522	-612	28
18421	17557	8239	238
17557	18421	10817	238
18425	17557	7481	221
17557	18425	6927	221
18938	17557	2580	116
17557	18938	242	116
0	18072	4884	118
1	18072	4884	118
18072	1	5537	118
2	18072	4884	118
18072	2	5537	118
3	18072	4884	118
18072	3	5537	118
4	18072	4884	118
18072	4	5537	118
5	18072	4884	118
18072	5	5537	118
6	18072	4884	118
18072	6	5537	118
7	18072	4884	118
18072	7	5537	118
8	18072	4884	118
18072	8	5537	118
9	18072	4884	118
18072	9	5537	118
18072	10	5537	118
18337	18072	2206	61
18072	18337	1337	61
17059	18072	8898	204
18072	17059	5985	204
17061	18072	7078	165
18072	17061	5669	165
18087	18072	1443	44
18072	18087	-1907	44
17832	18072	5237	126
18072	17832	2529	126
18344	18072	727	29
18072	18344	-40	29
19115	18072	3696	93
18072	19115	2240	93
19501	18072	4130	102
18072	19501	1533	102
16685	18072	12822	288
18072	16685	11407	288
17071	18072	10123	230
18072	17071	7880	230
15537	18072	13730	308
18072	15537	13241	308
16689	18072	12486	281
18072	16689	10978	281
17841	18072	8704	200
18072	17841	4347	200
17972	18072	3945	98
18072	17972	645	98
19125	18072	4180	103
18072	19125	134	103
19130	18072	4249	105
18072	19130	3745	105
18619	18072	6221	147
18072	18619	2180	147
18235	18072	2693	71
18072	18235	-755	71
17853	18072	7446	173
18072	17853	7388	173
17985	18072	3786	95
18072	17985	1778	95
19010	18072	4109	102
18072	19010	2776	102
19012	18072	3966	98
18072	19012	1672	98
17220	18072	11074	251
18072	17220	11727	251
17349	18072	8069	186
18072	17349	5204	186
19143	18072	4453	109
18072	19143	297	109
18504	18072	2835	74
18072	18504	2296	74
18505	18072	2798	73
18072	18505	2878	73
17352	18072	7365	171
18072	17352	8018	171
19023	18072	4668	114
18072	19023	2260	114
18512	18072	2570	69
18072	18512	2337	69
17363	18072	7715	179
18072	17363	4484	179
17112	18072	6830	160
18072	17112	4199	160
19422	18072	3317	85
18072	19422	3970	85
18403	18072	2965	77
18072	18403	2927	77
19428	18072	3723	93
18072	19428	2360	93
17509	18072	5912	140
18072	17509	4124	140
17772	18072	6394	151
18072	17772	4695	151
19053	18072	3466	88
18072	19053	4119	88
17007	18072	8978	206
18072	17007	5962	206
17522	18072	4716	115
18072	17522	3405	115
18421	18072	3778	94
18072	18421	4132	94
18425	18072	2985	77
18072	18425	206	77
18938	18072	2353	64
18072	18938	-2209	64
0	18337	6875	179
1	18337	6875	179
18337	1	8396	179
2	18337	6875	179
18337	2	8396	179
3	18337	6875	179
18337	3	8396	179
4	18337	6875	179
18337	4	8396	179
5	18337	6875	179
18337	5	8396	179
6	18337	6875	179
18337	6	8396	179
7	18337	6875	179
18337	7	8396	179
8	18337	6875	179
18337	8	8396	179
9	18337	6875	179
18337	9	8396	179
18337	10	8396	179
17059	18337	10286	253
18337	17059	8243	253
17061	18337	8787	220
18337	17061	8247	220
18087	18337	3433	106
18337	18087	951	106
17832	18337	6378	169
18337	17832	4538	169
18344	18337	1408	62
18337	18344	1509	62
19115	18337	5686	154
18337	19115	5099	154
19501	18337	6120	163
18337	19501	4392	163
16685	18337	14531	343
18337	16685	13985	343
17071	18337	11832	286
18337	17071	10458	286
15537	18337	15440	363
18337	15537	15819	363
16689	18337	14196	336
18337	16689	13556	336
17841	18337	9845	243
18337	17841	6357	243
17972	18337	5935	159
18337	17972	3504	159
19125	18337	6170	164
18337	19125	2993	164
19130	18337	6239	166
18337	19130	6604	166
18619	18337	7006	182
18337	18619	3833	182
18235	18337	4683	132
18337	18235	2102	132
17853	18337	8655	218
18337	17853	9466	218
17985	18337	4927	138
18337	17985	3788	138
19010	18337	6099	163
18337	19010	5635	163
19012	18337	5956	160
18337	19012	4531	160
17220	18337	12783	306
18337	17220	14305	306
17349	18337	10059	248
18337	17349	8063	248
19143	18337	6443	170
18337	19143	3156	170
18504	18337	2205	79
18337	18504	2535	79
18505	18337	2169	79
18337	18505	3116	79
17352	18337	9355	233
18337	17352	10877	233
19023	18337	6658	175
18337	19023	5119	175
18512	18337	1940	74
18337	18512	2576	74
17363	18337	9705	240
18337	17363	7342	240
17112	18337	8820	221
18337	17112	7057	221
19422	18337	5307	146
18337	19422	6829	146
18403	18337	1682	68
18337	18403	2512	68
19428	18337	5713	155
18337	19428	5219	155
17509	18337	7902	201
18337	17509	6983	201
17772	18337	7227	187
18337	17772	6396	187
19053	18337	5456	149
18337	19053	6978	149
17007	18337	10968	267
18337	17007	8821	267
17522	18337	6706	176
18337	17522	6263	176
18421	18337	1667	68
18337	18421	2888	68
18425	18337	-687	17
18337	18425	-2598	17
18938	18337	4343	125
18337	18938	648	125
0	17059	4688	176
1	17059	4688	176
17059	1	8253	176
2	17059	4688	176
17059	2	8253	176
3	17059	4688	176
17059	3	8253	176
4	17059	4688	176
17059	4	8253	176
5	17059	4688	176
17059	5	8253	176
6	17059	4688	176
17059	6	8253	176
7	17059	4688	176
17059	7	8253	176
8	17059	4688	176
17059	8	8253	176
9	17059	4688	176
17059	9	8253	176
17059	10	8253	176
17061	17059	-1745	39
17059	17061	-241	39
18087	17059	3987	161
17059	18087	3548	161
17832	17059	586	88
17059	17832	790	88
18344	17059	5312	190
17059	18344	7457	190
19115	17059	7214	231
17059	19115	8671	231
19501	17059	2974	140
17059	19501	3290	140
16685	17059	1084	99
17059	16685	2581	99
17071	17059	-1614	41
17059	17071	-945	41
15537	17059	1992	119
17059	15537	4415	119
16689	17059	748	92
17059	16689	2152	92
17841	17059	-2816	16
17059	17841	-4261	16
17972	17059	1485	108
17059	17972	1097	108
19125	17059	7456	236
17059	19125	6322	236
19130	17059	7440	235
17059	19130	9848	235
18619	17059	2950	139
17059	18619	1822	139
18235	17059	3313	147
17059	18235	2776	147
17853	17059	-1933	34
17059	17853	921	34
17985	17059	2036	120
17059	17985	2941	120
19010	17059	6712	220
17059	19010	8292	220
19012	17059	7242	231
17059	19012	7860	231
17220	17059	-663	62
17059	17220	2901	62
17349	17059	2045	120
17059	17349	2093	120
19143	17059	7354	234
17059	19143	6111	234
18504	17059	5149	186
17059	18504	7522	186
18505	17059	5275	189
17059	18505	8267	189
17352	17059	2533	130
17059	17352	6099	130
19023	17059	7150	229
17059	19023	7654	229
18512	17059	5413	192
17059	18512	8093	192
17363	17059	2183	123
17059	17363	1864	123
17112	17059	-253	70
17059	17112	27	70
19422	17059	6413	213
17059	19422	9978	213
18403	17059	5746	199
17059	18403	8621	199
19428	17059	6819	222
17059	19428	8368	222
17509	17059	3898	159
17059	17509	5022	159
17772	17059	326	83
17059	17772	1539	83
19053	17059	7384	234
17059	19053	10949	234
17007	17059	-885	57
17059	17007	-989	57
17522	17059	3183	144
17059	17522	4784	144
18421	17059	6531	216
17059	18421	9797	216
18425	17059	7594	239
17059	18425	7727	239
18938	17059	6830	222
